0.0,-7.654042494670958e-16,-12.5,1.5308084989341916e-16,2.5,0.0
1.0,-2.438629025201604,-12.259816005040381,0.4877258050403208,2.451963201008076,0.0
2.0,-4.783542904563623,-11.548494156391085,0.9567085809127246,2.309698831278217,0.0
3.0,-6.9446279127450286,-10.393370153781815,1.3889255825490057,2.078674030756363,0.0
4.0,-8.838834764831844,-8.838834764831844,1.7677669529663689,1.7677669529663689,0.0
5.0,-10.393370153781815,-6.944627912745027,2.078674030756363,1.3889255825490054,0.0
6.0,-11.548494156391085,-4.783542904563622,2.309698831278217,0.9567085809127245,0.0
7.0,-12.259816005040381,-2.438629025201603,2.451963201008076,0.4877258050403206,0.0
8.0,-12.5,-0.0,2.5,0.0,0.0
9.0,-12.259816005040381,2.438629025201603,2.451963201008076,-0.4877258050403206,0.0
10.0,-11.548494156391085,4.783542904563622,2.309698831278217,-0.9567085809127245,0.0
11.0,-10.393370153781817,6.944627912745024,2.078674030756363,-1.388925582549005,0.0
12.0,-8.838834764831844,8.838834764831844,1.7677669529663689,-1.7677669529663689,0.0
13.0,-6.944627912745026,10.393370153781817,1.3889255825490052,-2.078674030756363,0.0
14.0,-4.783542904563623,11.548494156391085,0.9567085809127246,-2.309698831278217,0.0
15.0,-2.4386290252016067,12.259816005040381,0.4877258050403213,-2.451963201008076,0.0
0.0,-7.500961644777539e-16,-12.25,1.5308084989341916e-16,2.5,0.1
1.0,-2.389856444697572,-12.014619684939573,0.4877258050403208,2.451963201008076,0.1
2.0,-4.68787204647235,-11.317524273263263,0.9567085809127246,2.309698831278217,0.1
3.0,-6.805735354490128,-10.185502750706178,1.3889255825490057,2.078674030756363,0.1
4.0,-8.662058069535208,-8.662058069535208,1.7677669529663689,1.7677669529663689,0.1
5.0,-10.185502750706178,-6.8057353544901265,2.078674030756363,1.3889255825490054,0.1
6.0,-11.317524273263263,-4.687872046472349,2.309698831278217,0.9567085809127245,0.1
7.0,-12.014619684939573,-2.389856444697571,2.451963201008076,0.4877258050403206,0.1
8.0,-12.25,0.0,2.5,0.0,0.1
9.0,-12.014619684939573,2.389856444697571,2.451963201008076,-0.4877258050403206,0.1
10.0,-11.317524273263263,4.687872046472349,2.309698831278217,-0.9567085809127245,0.1
11.0,-10.18550275070618,6.805735354490124,2.078674030756363,-1.388925582549005,0.1
12.0,-8.662058069535208,8.662058069535208,1.7677669529663689,-1.7677669529663689,0.1
13.0,-6.805735354490126,10.18550275070618,1.3889255825490052,-2.078674030756363,0.1
14.0,-4.68787204647235,11.317524273263263,0.9567085809127246,-2.309698831278217,0.1
15.0,-2.3898564446975747,12.014619684939573,0.4877258050403213,-2.451963201008076,0.1
0.0,-7.34788079488412e-16,-12.0,1.5308084989341916e-16,2.5,0.2
1.0,-2.34108386419354,-11.769423364838765,0.4877258050403208,2.451963201008076,0.2
2.0,-4.592201188381077,-11.086554390135442,0.9567085809127246,2.309698831278217,0.2
3.0,-6.666842796235228,-9.97763534763054,1.3889255825490057,2.078674030756363,0.2
4.0,-8.485281374238571,-8.485281374238571,1.7677669529663689,1.7677669529663689,0.2
5.0,-9.97763534763054,-6.666842796235226,2.078674030756363,1.3889255825490054,0.2
6.0,-11.086554390135442,-4.592201188381076,2.309698831278217,0.9567085809127245,0.2
7.0,-11.769423364838765,-2.341083864193539,2.451963201008076,0.4877258050403206,0.2
8.0,-12.0,0.0,2.5,0.0,0.2
9.0,-11.769423364838765,2.341083864193539,2.451963201008076,-0.4877258050403206,0.2
10.0,-11.086554390135442,4.592201188381076,2.309698831278217,-0.9567085809127245,0.2
11.0,-9.977635347630542,6.6668427962352235,2.078674030756363,-1.388925582549005,0.2
12.0,-8.485281374238571,8.485281374238571,1.7677669529663689,-1.7677669529663689,0.2
13.0,-6.666842796235225,9.977635347630542,1.3889255825490052,-2.078674030756363,0.2
14.0,-4.592201188381077,11.086554390135442,0.9567085809127246,-2.309698831278217,0.2
15.0,-2.3410838641935428,11.769423364838765,0.4877258050403213,-2.451963201008076,0.2
0.0,-7.194799944990701e-16,-11.75,1.5308084989341916e-16,2.5,0.3
1.0,-2.292311283689508,-11.524227044737957,0.4877258050403208,2.451963201008076,0.3
2.0,-4.496530330289804,-10.85558450700762,0.9567085809127246,2.309698831278217,0.3
3.0,-6.527950237980328,-9.769767944554903,1.3889255825490057,2.078674030756363,0.3
4.0,-8.308504678941935,-8.308504678941935,1.7677669529663689,1.7677669529663689,0.3
5.0,-9.769767944554903,-6.527950237980326,2.078674030756363,1.3889255825490054,0.3
6.0,-10.85558450700762,-4.496530330289803,2.309698831278217,0.9567085809127245,0.3
7.0,-11.524227044737957,-2.292311283689507,2.451963201008076,0.4877258050403206,0.3
8.0,-11.75,0.0,2.5,0.0,0.3
9.0,-11.524227044737957,2.292311283689507,2.451963201008076,-0.4877258050403206,0.3
10.0,-10.85558450700762,4.496530330289803,2.309698831278217,-0.9567085809127245,0.3
11.0,-9.769767944554905,6.527950237980323,2.078674030756363,-1.388925582549005,0.3
12.0,-8.308504678941935,8.308504678941935,1.7677669529663689,-1.7677669529663689,0.3
13.0,-6.527950237980325,9.769767944554905,1.3889255825490052,-2.078674030756363,0.3
14.0,-4.496530330289804,10.85558450700762,0.9567085809127246,-2.309698831278217,0.3
15.0,-2.2923112836895108,11.524227044737957,0.4877258050403213,-2.451963201008076,0.3
0.0,-7.041719095097282e-16,-11.5,1.5308084989341916e-16,2.5,0.4
1.0,-2.243538703185476,-11.279030724637149,0.4877258050403208,2.451963201008076,0.4
